Date,Open,High,Low,Close,Volume,Turnover
2013/6/21,54.1,54.1,53.25,53.6,34640,1853783
2013/6/24,53.4,53.5,53.1,53.4,21260,1132614
2013/6/25,53.3,53.7,52.95,53,19437,1034612
2013/6/26,53.6,53.8,53.3,53.7,9916,531377
2013/6/27,54.05,54.35,53.9,54.35,22275,1205472
2013/6/28,54.4,55.1,54.3,55.1,13714,751100
2013/7/1,54.8,55.7,54.8,55.6,13788,763383
2013/7/2,55.65,55.75,55.45,55.5,4672,259565
2013/7/3,55.2,55.4,54.85,54.85,7004,385470
2013/7/4,54.9,55.15,54.8,54.95,4877,268103
2013/7/5,55.25,56.05,55.2,56.05,17675,986410
2013/7/8,56.05,56.05,54.95,55,8666,477968
2013/7/9,55,55.7,54.95,55.65,4074,225978
2013/7/10,55.75,56.3,55.65,55.8,9108,510561
2013/7/11,56.75,57.4,56.7,57.2,30309,1728350
2013/7/12,57.2,57.4,57.1,57.35,12910,739251
2013/7/15,57.35,57.7,57.1,57.5,14188,815950
2013/7/16,57.5,57.6,57.35,57.5,9554,549363
2013/7/17,57.4,57.75,57.35,57.6,12990,747620
2013/7/18,57.6,57.65,57.1,57.2,12640,723859
2013/7/19,56.9,56.9,55.75,55.95,24693,1385797
2013/7/22,56.15,56.4,56.1,56.15,5258,295654
2013/7/23,56.5,57.2,56.5,57.05,8972,510607
2013/7/24,56.8,57.15,56.8,56.9,4961,282335
2013/7/25,56.8,57.15,56.5,57,4112,234029
2013/7/26,57,57.4,56.7,56.9,4896,279404
2013/7/29,56.7,56.85,56.25,56.5,5925,334904
2013/7/30,56.75,57.15,56.5,56.95,10122,576373
2013/7/31,56.95,56.95,56.55,56.6,4384,248572
2013/8/1,56.55,56.65,56.05,56.2,7468,420331
2013/8/2,56.6,57,56.35,56.55,6840,387353
2013/8/5,56.5,56.8,56.25,56.7,2878,162792
2013/8/6,56.4,56.4,55.75,55.9,20740,1158971
2013/8/7,55.55,55.55,55.1,55.1,21061,1163902
2013/8/8,55,55.1,54.8,54.9,25090,1379036
2013/8/9,54.9,55.1,54.65,54.85,25862,1417931
2013/8/12,55,55.05,54.7,55,12025,659842
2013/8/13,55.35,55.55,55.3,55.55,7627,422920
2013/8/14,55.55,55.55,55.1,55.4,11120,614620
2013/8/15,54.85,55.05,54.5,55,17433,954338
2013/8/16,54.65,55.45,54.65,55.25,17786,978460
2013/8/19,55.05,55.1,54.85,55.1,8439,464100
2013/8/20,54.85,55.15,54.5,54.6,19856,1086947
2013/8/22,54.3,54.35,53.85,54.15,30612,1655600
2013/8/23,54.5,55,54.5,54.85,16799,920166
2013/8/26,55,55.2,54.75,55.1,6650,365856
2013/8/27,55,55,54.6,54.6,7340,402258
2013/8/28,54.35,54.75,54.3,54.75,9584,522648
2013/8/29,54.85,55.6,54.85,55.5,12791,708454
2013/8/30,55.6,55.85,55.4,55.85,11436,637170
2013/9/2,55.95,56.4,55.9,56.3,20805,1168127
2013/9/3,56.6,56.7,56.4,56.65,20556,1163847
2013/9/4,56.5,56.6,56.25,56.55,10480,591078
2013/9/5,56.7,56.95,56.55,56.9,21412,1215479
2013/9/6,56.85,57.05,56.85,57,22393,1275635
2013/9/9,57,57.3,56.7,57.2,17059,973707
2013/9/10,57.35,57.6,57.15,57.35,23422,1344057
2013/9/11,57.5,57.5,57.1,57.5,20577,1180087
2013/9/12,57.4,57.7,57.3,57.55,12988,747457
2013/9/13,57.5,57.6,57.1,57.1,5616,321690
2013/9/14,57.15,57.25,57.05,57.1,6236,356166
2013/9/16,57.45,57.95,57.45,57.8,14816,856213
2013/9/17,57.5,57.75,57.5,57.75,6241,359786
2013/9/18,57.9,58,57.55,57.55,14817,855895
2013/9/23,57.55,58.15,57.5,58,10272,594937
2013/9/24,58,58.1,57.75,58.05,10109,585958
2013/9/25,58,58,57.6,57.8,4177,241141
2013/9/26,57.7,57.8,57.2,57.25,4356,249816
2013/9/27,57.4,57.55,57.35,57.4,4769,273847
2013/9/30,57,57.3,56.75,57.15,16694,952581
2013/10/1,57,57.3,57,57.15,15432,882516
2013/10/2,57.5,57.5,57.25,57.35,11304,648115
2013/10/3,57.5,58.8,57.45,58.55,23775,1387027
2013/10/4,58.5,58.55,58.25,58.45,16689,974553
2013/10/7,58.15,58.15,57.85,57.9,4870,282121
2013/10/8,57.85,58.45,57.8,58.35,9441,549340
2013/10/9,58.1,58.35,58,58.2,6006,349660
2013/10/11,58.85,58.95,58.4,58.45,9045,530474
2013/10/14,58.4,58.4,57.95,58,6624,385079
2013/10/15,58.45,58.6,58.3,58.5,8043,470230
2013/10/16,58.45,58.6,58.25,58.25,7029,410205
2013/10/17,58.65,58.85,58.45,58.55,5063,296653
2013/10/18,58.65,59.1,58.65,59.05,14819,872615
2013/10/21,59.05,59.15,58.85,59,6552,386605
2013/10/22,58.8,59.1,58.6,59,7199,424385
2013/10/23,59.1,59.1,58.6,58.7,8639,508499
2013/10/24,57.7,57.7,57.15,57.55,7936,455537
2013/10/25,57.35,57.35,56.85,57.1,11177,638101
2013/10/28,57.15,57.65,57.1,57.5,6937,398367
2013/10/29,57.45,57.8,57.3,57.75,5791,333532
2013/10/30,57.8,57.9,57.65,57.9,4376,252902
2013/10/31,57.85,58.05,57.6,57.9,6046,349993
2013/11/1,58,58.1,57.45,57.6,6293,362802
2013/11/4,57.4,57.4,57.1,57.35,6647,380467
2013/11/5,57.25,57.35,56.75,56.8,7879,448706
2013/11/6,56.8,56.9,56.6,56.8,4717,267848
2013/11/7,56.85,56.85,56.5,56.65,4901,277660
2013/11/8,56.6,56.65,56.35,56.45,6210,350924
2013/11/11,56.45,56.5,56.2,56.3,8238,463973
2013/11/12,56.6,56.6,56.2,56.5,6243,352233
2013/11/13,56.25,56.3,55.7,55.75,17169,960655
2013/11/14,56,56.1,55.65,55.9,15583,870464
2013/11/15,56.1,56.35,55.9,56.15,12723,714441
2013/11/18,56.35,56.5,56.2,56.45,5566,313864
2013/11/19,56.55,56.85,56.55,56.8,8479,480734
2013/11/20,56.65,56.7,56.35,56.45,9702,548102
2013/11/21,56.1,56.1,55.4,55.45,35062,1947623
2013/11/22,55.5,55.7,55.5,55.5,10916,606805
2013/11/25,56.15,56.5,56.15,56.25,10345,582455
2013/11/26,56,56.9,56,56.7,9879,558861
2013/11/27,56.7,57.05,56.65,57,8118,462141
2013/11/28,57.35,57.45,57.2,57.35,11237,644295
2013/11/29,57.35,57.7,57.25,57.55,14721,846658
2013/12/2,57.6,57.7,57.35,57.45,5601,321901
2013/12/3,57.35,57.5,57.15,57.5,7385,423384
2013/12/4,57.25,57.65,57.2,57.45,7402,425548
2013/12/5,57.45,57.5,57,57.1,6057,346321
2013/12/6,57.05,57.4,56.9,57.15,4024,230203
2013/12/9,57.55,57.95,57.55,57.65,8645,499380
2013/12/10,57.55,57.9,57.55,57.8,6867,396597
2013/12/11,57.95,58.3,57.65,57.85,10106,585499
2013/12/12,57.6,57.6,57.2,57.4,4216,241965
2013/12/13,57.1,57.4,57.05,57.35,5100,292052
2013/12/16,57.25,57.25,56.7,56.9,6972,396352
2013/12/17,57.15,57.3,57.1,57.2,3090,176775
2013/12/18,57.2,57.2,56.85,57,3488,198913
2013/12/19,57.4,57.5,57.15,57.35,6052,347059
2013/12/20,57.35,57.55,57.2,57.45,4318,247994
2013/12/23,57.55,58,57.55,57.85,9017,521688
2013/12/24,57.85,57.9,57.7,57.8,5053,292130
2013/12/25,57.9,57.95,57.75,57.85,3321,192088
2013/12/26,57.85,57.95,57.8,57.85,3417,197708
2013/12/27,57.8,58.4,57.8,58.3,12607,732657
2013/12/30,58.35,58.95,58.35,58.8,18119,1064066
2013/12/31,59.05,59.05,58.7,58.7,12257,722130
2014/1/2,58.7,58.75,58.35,58.55,10762,629995
2014/1/3,58.45,58.45,57.7,57.85,14510,840196
2014/1/6,57.75,57.95,57.55,57.7,14871,857371
2014/1/7,57.75,57.9,57.7,57.7,13128,758132
2014/1/8,57.7,57.95,57.7,57.8,7605,439845
2014/1/9,57.65,57.8,57.4,57.55,8571,493178
2014/1/10,57.5,57.65,57.5,57.55,4742,272993
2014/1/13,58,58.2,57.8,57.9,6180,358200
2014/1/14,57.7,57.85,57.6,57.8,4276,246832
2014/1/15,57.95,58.45,57.95,58.4,11676,680334
2014/1/16,58.5,58.75,58.5,58.55,12772,749062
2014/1/17,58.6,58.7,58.3,58.65,8170,478202
2014/1/20,58.4,58.8,58.4,58.8,5627,330310
2014/1/21,58.75,58.85,58.5,58.55,6964,408196
2014/1/22,58.45,58.65,58.35,58.65,6838,400293
2014/1/23,58.6,58.75,58.35,58.5,6905,404193
2014/1/24,58.3,58.8,58.3,58.65,10706,627471
2014/1/27,58.1,58.2,57.45,57.6,21325,1228050
2014/2/5,56.4,56.4,55.6,55.8,57560,3221380
2014/2/6,55.95,56.2,55.8,56,12854,719873
2014/2/7,56.4,56.7,56.3,56.6,16028,906122
2014/2/10,56.9,56.9,56.6,56.6,6020,341784
2014/2/11,56.6,56.95,56.6,56.95,5582,317077
2014/2/12,57.15,57.55,57.15,57.55,18605,1067688
2014/2/13,57.45,57.55,57.35,57.4,8236,472959
2014/2/14,57.7,58.2,57.7,57.95,22329,1296000
2014/2/17,58.1,58.25,57.95,57.95,15435,896780
2014/2/18,57.95,58.15,57.8,58.15,13089,759134
2014/2/19,58.1,58.2,58.05,58.15,13367,776754
2014/2/20,58.05,58.05,57.6,57.65,13737,793858
2014/2/21,58.4,58.45,58.2,58.2,17317,1009724
2014/2/24,58.4,58.45,57.8,57.9,7368,427852
2014/2/25,58.25,58.25,57.95,58.15,8622,500964
2014/2/26,58,58.5,57.95,58.4,8954,522326
2014/2/27,58.3,58.45,58.3,58.3,3676,214535
2014/3/3,57.8,58.15,57.5,57.95,8021,463398
2014/3/4,57.9,58,57.7,57.7,6186,357739
2014/3/5,58.2,58.45,58.2,58.3,6902,402696
2014/3/6,58.35,59.2,58.35,59.15,26227,1543673
2014/3/7,59.3,59.8,59.3,59.4,30395,1808622
2014/3/10,59.3,59.4,58.95,59.05,7931,468535
2014/3/11,59.25,59.45,59.15,59.35,4968,294582
2014/3/12,58.85,59,58.75,58.8,2672,157215
2014/3/13,59.25,59.8,59.25,59.75,25693,1533322
2014/3/14,59.15,59.3,59.1,59.15,13450,796078
2014/3/17,59.15,59.2,58.9,59.05,8983,529914
2014/3/18,59.4,59.5,59.2,59.4,14863,882017
2014/3/19,59.4,59.45,58.95,59.25,9855,583117
2014/3/20,58.7,58.7,58.3,58.5,18483,1079233
2014/3/21,58.65,58.65,58.4,58.5,4143,242515
2014/3/24,58.45,58.65,58.25,58.65,11346,663113
2014/3/25,58.5,59.15,58.5,59.15,4915,289305
2014/3/26,59.45,59.7,59.35,59.7,9980,594390
2014/3/27,59.5,59.85,59.45,59.8,11258,671285
2014/3/28,59.85,60.1,59.8,59.9,20165,1208962
2014/3/31,60.05,60.15,59.9,60.1,17187,1032021
2014/4/1,60.25,60.6,60.2,60.6,28836,1742191
2014/4/2,60.8,61.15,60.8,60.8,19105,1164181
2014/4/3,60.8,60.95,60.65,60.65,12620,766518
2014/4/7,60.4,60.5,60.3,60.5,11380,687722
2014/4/8,60.45,60.9,60.45,60.8,13990,849351
2014/4/9,60.8,61.1,60.8,61,12051,735235
2014/4/10,61.25,61.3,60.9,61.2,13487,823825
2014/4/11,60.8,61.15,60.8,61.15,15019,916078
2014/4/14,61.1,61.2,60.9,61.05,13397,818203
2014/4/15,61.2,61.45,61.2,61.35,13893,852295
2014/4/16,61.35,61.5,61.1,61.3,7050,432480
2014/4/17,61.3,61.4,61.1,61.15,3532,216348
2014/4/18,61.75,61.9,61.5,61.55,7073,436081
2014/4/21,61.45,61.65,61.45,61.55,3406,209616
2014/4/22,61.55,61.95,61.55,61.75,9138,564339
2014/4/23,61.85,62.05,61.5,61.65,5487,339123
2014/4/24,61.7,61.8,61.6,61.75,4518,278869
2014/4/25,61.65,61.8,60.6,60.7,22903,1397360
2014/4/28,60.3,61.5,60.3,61.25,8483,516757
2014/4/29,61.25,61.5,61.1,61.35,6519,399867
2014/4/30,61.4,61.45,60.8,61,5598,341881
2014/5/2,61.15,61.65,61.15,61.3,7647,469117
2014/5/5,61.55,61.6,61,61.2,6846,419279
2014/5/6,61.5,61.75,61.1,61.55,10314,632334
2014/5/7,61.5,61.6,61.2,61.4,7878,483710
2014/5/8,61.6,61.85,61.4,61.85,3831,236337
2014/5/9,61.7,61.85,61.45,61.45,3932,242255
2014/5/12,61.5,61.5,61.1,61.15,3934,240843
2014/5/13,61.6,61.75,61.35,61.45,5611,345232
2014/5/14,61.6,61.8,61.45,61.8,10740,662002
2014/5/15,61.75,61.85,61.55,61.75,8904,549373
2014/5/16,61.65,61.85,61.4,61.85,9139,563133
2014/5/19,61.85,62,61.8,61.85,7166,443514
2014/5/20,61.9,62.3,61.9,62.1,9947,617828
2014/5/21,62,62.2,61.75,61.8,6524,404622
2014/5/22,62,62.65,61.95,62.65,14665,914426
2014/5/23,62.85,62.9,62.65,62.75,13449,843990
2014/5/26,62.85,63.1,62.85,63.05,8644,544730
2014/5/27,63.05,63.2,62.95,63.1,8034,506977
2014/5/28,63.15,63.8,63.15,63.7,11647,739628
2014/5/29,63.7,63.7,63.4,63.4,9545,606470
2014/5/30,63.4,63.45,63.1,63.1,6716,424931
2014/6/3,63.15,63.45,62.8,63.15,5110,322847
2014/6/4,63.4,63.55,63.3,63.4,3390,215049
2014/6/5,63.3,63.4,63.1,63.4,1703,107766
2014/6/6,63.65,63.75,63.4,63.55,3489,221859
2014/6/9,63.6,63.85,63.6,63.8,3895,248324
2014/6/10,63.85,64.3,63.85,64.2,6843,438788
2014/6/11,64.2,64.25,64.05,64.15,5039,323020
2014/6/12,64,64.1,63.9,64,4508,288458
2014/6/13,63.9,63.9,63.7,63.85,3322,212037
2014/6/16,63.85,64,63.6,63.9,2605,166269
2014/6/17,63.9,64.45,63.85,64.35,3854,247310
2014/6/18,64.4,64.8,64.3,64.5,9535,614914
2014/6/19,64.65,65.05,64.55,64.95,9933,644039
2014/6/20,64.95,65.1,64.7,64.75,3558,231006
2014/6/23,64.8,65,64.6,64.7,13750,891376
2014/6/24,64.85,65.05,64.7,64.8,7963,516388
2014/6/25,64.65,64.8,64.6,64.65,7516,486230
2014/6/26,64.75,65.4,64.75,65.35,9208,600328
2014/6/27,65.35,65.35,64.5,65.35,9225,598653
2014/6/30,65.3,66,65.2,65.95,7585,498698
2014/7/1,65.95,66.75,65.85,66.55,9615,638501
2014/7/2,66.8,67.55,66.65,67.1,11641,780941
2014/7/3,67.1,67.8,66.9,67.7,8115,547950
2014/7/4,67.8,67.9,67.35,67.7,7081,479384
2014/7/7,67.5,67.7,67.3,67.6,5515,372244
2014/7/8,67.8,67.9,67.6,67.75,5506,373081
2014/7/9,67.65,67.85,67.5,67.85,3130,211949
2014/7/10,67.8,68.45,67.8,68.35,5628,384019
2014/7/11,68.35,68.7,68.15,68.3,7800,533512
2014/7/14,68.25,68.8,68.25,68.7,3078,210969
2014/7/15,68.95,69.05,68.75,68.95,3956,272691
2014/7/16,68.95,69,68.1,68.35,5003,342670
2014/7/17,67.95,68,67.3,67.5,8013,541683
2014/7/18,67.05,67.6,67,67.5,6375,429472
2014/7/21,67.75,67.95,67.5,67.5,5309,359828
2014/7/22,67.7,68.2,67.5,68.1,4156,282494
2014/7/24,68.3,68.4,68.1,68.4,3849,262990
2014/7/25,68.4,68.4,67.45,67.65,5548,376528
2014/7/28,67.45,67.8,67.3,67.5,2765,186807
2014/7/29,67.75,67.95,67.2,67.45,7204,486934
2014/7/30,67.45,67.95,67.45,67.85,2800,189838
2014/7/31,67.85,67.85,66.6,66.75,11131,745106
2014/8/1,65.95,66.3,65.9,66.25,12832,848041
2014/8/4,66.2,66.7,66.1,66.6,3754,249315
2014/8/5,66.4,66.4,65.1,65.25,19581,1283064
2014/8/6,65.3,65.75,65.05,65.7,6860,448797
2014/8/7,65.75,65.9,65.4,65.7,6006,394397
2014/8/8,65.45,65.7,65.05,65.7,14251,931545
2014/8/11,66,66.15,65.75,66.05,8084,533527
2014/8/12,66,66.3,65.85,66.1,4360,288114
2014/8/13,66.15,66.75,66.05,66.75,5217,346815
2014/8/14,67,67.25,66.95,67.1,5985,401764
2014/8/15,67.1,67.25,66.75,67.1,3890,260577
2014/8/18,67.1,67.1,66.6,66.9,2431,162446
2014/8/19,67.3,67.75,67,67.75,6730,454466
2014/8/20,67.7,68.05,67.7,68,8462,574417
2014/8/21,68,68.1,67.8,67.9,3052,207353
2014/8/22,68.1,68.95,68.1,68.75,7540,517677
2014/8/25,68.75,68.9,68.6,68.65,2955,203148
2014/8/26,68.6,68.8,68.55,68.6,1734,119062
2014/8/27,68.95,69.4,68.95,69.25,7614,526515
2014/8/28,69.25,69.45,69.2,69.35,3895,270085
2014/8/29,69.05,69.3,68.85,69.2,2432,168186
2014/9/1,69.25,69.95,69.25,69.8,5274,368028
2014/9/2,69.7,69.7,68.6,68.75,17742,1224375
2014/9/3,68.9,69.45,68.85,69.25,6908,478099
2014/9/4,69,69.15,68.8,69,5388,371808
2014/9/5,69.3,69.3,68.65,69,7410,510545
2014/9/9,69.4,69.5,69.25,69.25,7411,514362
2014/9/10,68.95,68.95,68.05,68.65,17836,1219136
2014/9/11,68.7,68.7,68.4,68.4,8677,595084
2014/9/12,68.4,68.4,67.6,67.75,19510,1323645
2014/9/15,67.15,67.75,67.15,67.75,13126,886657
2014/9/16,67.65,67.65,67.15,67.2,18030,1213923
2014/9/17,67.5,68.2,67.45,67.7,16516,1121079
2014/9/18,67.7,68.05,67.6,67.85,16232,1100283
2014/9/19,68.2,68.25,67.85,68,12117,824100
2014/9/22,67.35,67.35,66.55,66.95,27058,1807498
2014/9/23,66.9,67,66.65,66.8,14804,989664
2014/9/24,66.55,66.8,66.3,66.55,25198,1677322
2014/9/25,66.7,66.85,65.7,65.95,23056,1525231
2014/9/26,65.5,65.85,65.25,65.6,23172,1519723
2014/9/29,65.65,65.7,65.2,65.4,17179,1123942
2014/9/30,65.3,65.65,64.65,65.3,20704,1347529
2014/10/1,65.05,65.65,64.85,65.5,17508,1145739
2014/10/2,65,65.75,64.9,65.5,11487,750371
2014/10/3,65.8,66.7,65.6,66.7,16239,1074509
2014/10/6,66.65,66.7,66.15,66.65,6658,442683
2014/10/7,66.25,66.25,65.7,66.1,11314,746517
2014/10/8,65.8,66.05,65.7,65.7,8106,533687
2014/10/9,66.1,66.45,65.7,66,15004,991657
2014/10/13,64.15,64.55,63.8,64,19671,1262059
2014/10/14,64,64.6,64,64.55,12914,830368
2014/10/15,64.45,64.8,63.95,64.1,14412,924662
2014/10/16,63.65,64.35,63.25,64,24720,1574418
2014/10/17,64.25,64.4,63.35,63.35,15740,1003579
2014/10/20,64.25,64.6,63.9,64.6,10884,699922
2014/10/21,64.4,64.55,64.2,64.3,7237,465771
2014/10/22,65.1,65.45,65,65.3,9342,609084
2014/10/23,65.3,65.3,65,65.05,7088,461608
2014/10/24,63.85,63.85,62.8,63.05,22503,1421023
2014/10/27,63.4,63.45,63,63.25,8078,510851
2014/10/28,64,64.35,64,64.35,11179,717876
2014/10/29,64.6,65,64.5,65,9404,609040
2014/10/30,64.85,64.95,64.55,64.8,9084,588379
2014/10/31,65,65.3,64.7,65.3,16609,1079822
2014/11/3,65.3,65.9,65.3,65.6,10607,695909
2014/11/4,65.75,66.05,65.55,65.65,11030,725802
2014/11/5,65.8,65.85,65.35,65.5,10540,690085
2014/11/6,65.55,65.7,64.95,65.1,21140,1382416
2014/11/7,65,65.25,64.7,65.2,10652,692459
2014/11/10,65.4,66.3,65.25,66.15,16375,1082027
2014/11/11,66.25,66.35,65.95,65.95,15092,998174
2014/11/12,65.75,65.85,64.9,65,18801,1227582
2014/11/13,65,65.65,65,65.65,10845,709408
2014/11/14,65.3,65.8,65.3,65.7,11060,724600
2014/11/17,66.05,66.1,64.8,65.1,17462,1141482
2014/11/18,65.3,65.6,64.8,64.9,9941,646619
2014/11/19,65.15,66.1,65.15,65.85,18485,1216573
2014/11/20,66.05,66.7,66.05,66.6,20763,1381475
2014/11/21,66.6,66.8,66.45,66.65,11948,795849
2014/11/24,66.9,67.2,66.75,66.8,13198,884765
2014/11/25,66.65,67.05,66.45,66.85,13192,882252
2014/11/26,66.75,66.9,66.65,66.85,8909,595197
2014/11/27,67.15,67.85,67.15,67.5,16529,1116592
2014/11/28,67.55,67.7,67.35,67.5,9382,633455
2014/12/1,66.3,67.45,66.15,66.8,21283,1420991
2014/12/2,66.35,66.5,65.65,65.8,19740,1301942
2014/12/3,65.8,67,65.7,66.85,11866,790065
2014/12/4,67.25,67.45,67.1,67.1,11366,764158
2014/12/5,67.1,67.1,66.75,66.85,4318,288818
2014/12/8,67.05,67.05,66.35,66.35,7633,507941
2014/12/9,66.25,66.3,66,66.2,4621,305751
2014/12/10,65.95,66.15,65.15,65.3,12852,842082
2014/12/11,65.05,65.35,64.7,65.25,6920,450493
2014/12/12,65.25,65.5,65.15,65.3,4478,292349
2014/12/15,64.75,65.1,64.5,65.1,10562,684012
2014/12/16,64.8,65,64.55,64.55,12711,822707
2014/12/17,64.55,64.55,63.4,63.55,19575,1248997
2014/12/18,63.95,64.1,63.65,63.7,8594,548578
2014/12/19,64.7,65.3,64.6,65.2,17193,1117404
2014/12/22,65.35,66,65.3,66,7444,489020
2014/12/23,66.15,66.3,65.75,65.8,5242,345829
2014/12/24,65.9,66.4,65.85,66.3,6957,460453
2014/12/25,66.35,66.4,66.15,66.3,4418,292620
2014/12/26,66.35,66.5,66.2,66.45,6278,416652
2014/12/27,66.75,66.75,66.45,66.6,3792,252448
2014/12/29,66.6,67.3,66.55,67.2,11101,744543
2014/12/30,67.15,67.45,66.85,66.85,8584,575794
2014/12/31,66.8,67,66.6,66.85,7419,495610
2015/1/5,66.4,66.75,66,66.55,6296,417638
2015/1/6,65.75,65.75,64.75,64.9,19502,1272547
2015/1/7,64.7,65.25,64.7,65,6992,454539
2015/1/8,65.5,66.6,65.5,66.5,13154,871152
2015/1/9,66.9,66.95,66.05,66.15,5892,391342
2015/1/12,65.8,66.15,65.65,65.75,9060,596822
2015/1/13,65.6,66.4,65.4,65.95,6152,406400
2015/1/14,66,66.05,65.4,65.6,7205,473110
2015/1/15,65.65,65.95,65.35,65.8,3526,231507
2015/1/16,66.25,66.4,65.35,65.5,9318,613485
2015/1/19,66.3,66.75,66.05,66.25,17591,1166409
2015/1/20,66.5,66.9,66.35,66.75,10098,673783
2015/1/21,67.2,67.3,67,67.25,17556,1179808
2015/1/22,67.5,67.9,67.45,67.6,16125,1090773
2015/1/23,68.25,68.7,68.25,68.7,35860,2457940
2015/1/26,68.55,68.85,68.45,68.7,20460,1404630
2015/1/27,69,69.25,68.8,69.15,36217,2499214
2015/1/28,68.8,69.2,68.8,69.15,35994,2485687
2015/1/29,69.05,69.05,68.15,68.3,19790,1353477
2015/1/30,68.6,68.6,68,68,4264,290996
2015/2/2,68.2,68.35,67.9,68.15,5811,395850
2015/2/3,68.35,68.85,68.1,68.65,16646,1142794
2015/2/4,69.2,69.5,69.05,69.4,20358,1411607
2015/2/5,69.05,69.25,68.8,69.1,4784,329875
2015/2/6,69.1,69.2,68.65,68.75,4108,282693
2015/2/9,68.75,68.75,68.25,68.5,3512,240430
2015/2/10,68.45,68.5,68.2,68.25,8023,547921
2015/2/11,68.7,69.25,68.7,69,7199,496603
2015/2/12,69,69.2,68.8,69,9310,642509
2015/2/13,69.35,69.65,69.35,69.45,7600,528270
2015/2/24,69.95,70.45,69.95,70.25,14550,1022505
2015/2/25,70.7,70.9,70.55,70.8,23254,1644415
2015/2/26,70.55,70.65,70.05,70.3,8689,610955
2015/3/2,70.3,70.55,69.75,70,6589,461349
2015/3/3,70.05,70.1,69.5,69.9,5068,353130
2015/3/4,69.55,70.05,69.5,69.95,6415,448582
2015/3/5,69.95,70,69.35,69.7,3762,261884
2015/3/6,69.55,69.9,69.3,69.8,3067,213690
2015/3/9,69.45,69.5,68.9,69.1,7465,515792
2015/3/10,69,69.05,68.6,68.95,6958,479061
2015/3/11,68.35,69.15,68.3,69.05,10039,689233
2015/3/12,68.85,69.65,68.8,69.65,5710,396200
2015/3/13,69.65,69.75,69.45,69.45,4528,315258
2015/3/16,69.35,69.35,68.85,68.9,6080,420077
2015/3/17,69.2,69.75,69,69.15,7096,491872
2015/3/18,69.2,70.15,69.2,69.9,18621,1302008
2015/3/19,70.5,70.9,70.25,70.65,12489,882632
2015/3/20,70.65,70.65,70.4,70.55,4499,317484
2015/3/23,70.55,70.9,70.45,70.75,7600,537702
2015/3/24,70.55,70.85,70.35,70.5,4505,317853
2015/3/25,70.5,70.6,70.1,70.25,4459,313055
2015/3/26,69.4,69.7,69.15,69.4,9508,659426
2015/3/27,69.4,69.4,68.65,68.75,10014,690645
2015/3/30,68.75,68.9,68.55,68.8,10354,711624
2015/3/31,69,69.25,68.8,69.05,7643,527392
2015/4/1,68.7,68.85,68.5,68.65,8234,565367
2015/4/2,68.9,69.75,68.9,69.5,7801,541861
2015/4/7,69.55,69.7,69.35,69.6,3448,239681
2015/4/8,69.6,69.6,68.85,69,5070,350122
2015/4/9,69,69.85,68.95,69.1,6206,430981
2015/4/10,69.7,69.8,69.45,69.65,4600,320215
2015/4/13,69.9,69.95,69.65,69.85,4200,293101
2015/4/14,69.85,69.85,69.5,69.5,4563,317630
2015/4/15,69.25,69.5,68.4,68.65,17267,1185133
2015/4/16,68.95,69.7,68.9,69.7,15774,1096082
2015/4/17,69.55,69.55,68.9,69.05,9237,637969
2015/4/20,68.7,69.15,68.55,68.95,9572,657846
2015/4/21,69.05,69.3,68.85,68.95,2864,197794
2015/4/22,69.3,69.8,69.25,69.65,11312,787537
2015/4/23,70.2,71.5,70.15,71.5,24334,1724238
2015/4/24,71.7,72.85,71.7,72.2,26527,1917092
2015/4/27,73,73.3,72.6,72.75,13282,968278
2015/4/28,72.85,73.1,72.35,72.6,16465,1195112
2015/4/29,72.5,72.7,71.6,71.8,10075,725595
2015/4/30,71.6,71.8,71.15,71.45,6781,485000
2015/5/4,71.45,71.65,70.85,71.6,5381,383599
2015/5/5,71.4,71.4,70.9,71.2,6801,483839
2015/5/6,70.8,71.4,70.5,71.3,6603,468611
2015/5/7,70.8,70.8,70.15,70.45,10204,718490
2015/5/8,70.45,70.65,70.45,70.5,5647,398590
2015/5/11,71,71.2,70.3,70.85,11222,793548
2015/5/12,70.6,70.85,70.55,70.7,9064,640522
2015/5/13,70.7,71.2,70.7,71.1,6874,488180
2015/5/14,70.85,70.95,70,70.1,16520,1161688
2015/5/15,70.3,70.35,69.7,70,11643,815422
2015/5/18,70.05,70.3,70,70.25,3248,227961
2015/5/19,70.4,71.45,70.4,71.3,8458,601703
2015/5/20,71.25,71.25,70.8,70.8,7531,534195
2015/5/21,70.15,70.2,69.75,70.15,11568,809812
2015/5/22,70.2,70.95,70.2,70.7,6153,435042
2015/5/25,70.45,70.95,70.3,70.7,2391,169027
2015/5/26,71.2,71.6,70.8,71,7521,535293
2015/5/27,70.85,71.3,70.7,71.15,5812,413273
2015/5/28,71.75,71.9,71.25,71.5,5790,414080
2015/5/29,71.7,71.7,71.05,71.1,4900,349372
2015/6/1,71.1,71.15,70.25,70.5,7850,553307
2015/6/2,70.45,70.5,70,70.4,4867,341989
2015/6/3,70.3,70.4,69.9,69.95,6558,459976
2015/6/4,69.8,69.9,68.35,68.6,28182,1941540
2015/6/5,68.5,68.6,68.2,68.45,15106,1033376
2015/6/8,68.3,69.05,68,68.9,9094,622037
2015/6/9,68.5,68.6,68,68.35,18430,1258037
2015/6/10,68.55,68.9,68.45,68.65,8667,595189
